Timestamp(UTC),Timestamp(UTS),Timestamp(Local),Sandy Lane (9)-Temp(C)-slotB,Sandy Lane (9)-Humidity(%RH)-slotB,Sandy Lane (9)-NO2(ug/m3)-slotB,Sandy Lane (9)-O3(ug/m3)-slotB,Sandy Lane (9)-NO(ug/m3)-slotB,Sandy Lane (9)-PM1(ug/m3)-slotB,Sandy Lane (9)-PM2.5(ug/m3)-slotB,Sandy Lane (9)-PM10(ug/m3)-slotB,Sandy Lane (9)-Ambient temp(C)-slotB,Sandy Lane (9)-Ambient humidity(%RH)-slotB,Sandy Lane (9)-Ambient pressure(hPa)-slotB
"2021-12-27T14:08:49+00:00",1640614129,"2021-12-27T14:08:49+0000",10,83,105.05,0,80.48,6.41,6.41,10.84,10,87,986.4
"2021-12-27T14:09:49+00:00",1640614189,"2021-12-27T14:09:49+0000",10,83,86.14,0,23.49,7.13,7.13,11.39,10,87,986.4
"2021-12-27T14:10:49+00:00",1640614249,"2021-12-27T14:10:49+0000",10,83,84.59,0,25.88,6.41,6.41,9.74,10,87,986.4
"2021-12-27T14:11:49+00:00",1640614309,"2021-12-27T14:11:49+0000",10,83,84.36,0,37.05,6.41,6.44,11.39,10,87,986.4
"2021-12-27T14:12:49+00:00",1640614369,"2021-12-27T14:12:49+0000",10,83,83.46,0,27.37,6.41,6.88,11.93,10,87,986.4
"2021-12-27T14:13:49+00:00",1640614429,"2021-12-27T14:13:49+0000",10,83,82.57,0,22.3,6.41,6.88,13.03,10,87,986.4
"2021-12-27T14:14:49+00:00",1640614489,"2021-12-27T14:14:49+0000",10,83,83.47,0,18.88,7.84,7.84,11.39,10,87,986.3
"2021-12-27T14:15:49+00:00",1640614549,"2021-12-27T14:15:49+0000",10,83,81.92,0,19.92,7.13,7.13,10.84,10,87,986.3
"2021-12-27T14:16:49+00:00",1640614609,"2021-12-27T14:16:49+0000",10,83,81.03,0,18.28,8.55,8.55,13.04,10,87,986.3
"2021-12-27T14:17:49+00:00",1640614669,"2021-12-27T14:17:49+0000",10,83,81.92,0,22.75,6.41,6.41,10.84,10,87,986.3
"2021-12-27T14:18:49+00:00",1640614729,"2021-12-27T14:18:49+0000",10,83,83.25,0,19.02,7.84,7.84,12.49,10,88,986.3
"2021-12-27T14:19:49+00:00",1640614789,"2021-12-27T14:19:49+0000",10,83,82.82,0,26.33,7.13,7.13,12.49,10,88,986.3
"2021-12-27T14:20:49+00:00",1640614849,"2021-12-27T14:20:49+0000",10,83,82.6,0,8.74,7.13,7.13,12.49,10,88,986.3
"2021-12-27T14:21:49+00:00",1640614909,"2021-12-27T14:21:49+0000",10,83,83.93,0,12.47,7.84,7.84,11.94,10,88,986.3
"2021-12-27T14:24:06+00:00",1640615046,"2021-12-27T14:24:06+0000",10,83,84.15,0,15,7.84,7.84,11.94,10,88,986.3
"2021-12-27T14:25:06+00:00",1640615106,"2021-12-27T14:25:06+0000",10,83,84.08,0,23.39,9.26,9.26,13.05,10,88,986.3
"2021-12-27T14:26:06+00:00",1640615166,"2021-12-27T14:26:06+0000",10,83,84.52,0,29.96,9.98,9.98,15.24,10,88,986.3
"2021-12-27T14:27:06+00:00",1640615226,"2021-12-27T14:27:06+0000",10,83,84.13,0,16.49,9.26,9.26,13.58,10,88,986.3
"2021-12-27T14:28:06+00:00",1640615286,"2021-12-27T14:28:06+0000",10,83,84.79,0,16.64,7.84,7.84,12.48,10,88,986.3
"2021-12-27T14:29:06+00:00",1640615346,"2021-12-27T14:29:06+0000",10,83,83.62,0,21.29,6.41,6.41,10.83,10,88,986.3
"2021-12-27T14:30:06+00:00",1640615406,"2021-12-27T14:30:06+0000",10,83,82.35,0,17.39,6.41,6.43,11.38,10,88,986.2
"2021-12-27T14:31:06+00:00",1640615466,"2021-12-27T14:31:06+0000",10,83,81.39,0,18.15,7.84,7.84,11.93,10,88,986.2
"2021-12-27T14:32:06+00:00",1640615526,"2021-12-27T14:32:06+0000",10,83,81.61,0,25.33,7.13,7.13,11.38,10,88,986.2
"2021-12-27T14:33:06+00:00",1640615586,"2021-12-27T14:33:06+0000",10,83,81.17,0,18.75,6.41,6.41,11.93,10,88,986.2
"2021-12-27T14:34:06+00:00",1640615646,"2021-12-27T14:34:06+0000",10,83,81.39,0,23.39,7.13,7.13,11.93,10,88,986.1
"2021-12-27T14:35:06+00:00",1640615706,"2021-12-27T14:35:06+0000",10,83,81.17,0,29.52,6.41,6.41,10.83,10,88,986.1
"2021-12-27T14:36:06+00:00",1640615766,"2021-12-27T14:36:06+0000",10,83,81.39,0,20.85,5.7,5.7,9.73,10,88,986.1
"2021-12-27T14:37:06+00:00",1640615826,"2021-12-27T14:37:06+0000",10,83,88.47,0,30.41,6.41,6.41,10.83,10,88,986.1
"2021-12-27T14:38:06+00:00",1640615886,"2021-12-27T14:38:06+0000",10,83,82.94,0,17.86,6.41,6.41,11.93,10,88,986.1
"2021-12-27T14:39:06+00:00",1640615946,"2021-12-27T14:39:06+0000",10,83,82.04,0,19.05,6.41,6.41,10.83,10,88,986.1
"2021-12-27T14:40:06+00:00",1640616006,"2021-12-27T14:40:06+0000",10,83,81.16,0,6.94,6.41,6.85,11.92,10,88,986.1
"2021-12-27T14:41:06+00:00",1640616066,"2021-12-27T14:41:06+0000",10,83,82.27,0,26.83,6.41,6.41,10.83,10,88,986.1
"2021-12-27T14:42:06+00:00",1640616126,"2021-12-27T14:42:06+0000",10,83,81.65,0,24.24,7.13,7.13,11.37,10,88,986
"2021-12-27T14:43:06+00:00",1640616186,"2021-12-27T14:43:06+0000",10,83,84.91,0,23.98,7.13,7.13,10.82,10,88,986
"2021-12-27T14:44:06+00:00",1640616246,"2021-12-27T14:44:06+0000",10,83,82.48,0,22.79,6.41,6.41,11.37,10,88,986
"2021-12-27T14:45:06+00:00",1640616306,"2021-12-27T14:45:06+0000",10,83,82.25,0,19.35,6.41,6.41,12.47,10,88,986
"2021-12-27T14:46:06+00:00",1640616366,"2021-12-27T14:46:06+0000",10,83,81.59,0,19.65,7.84,7.84,13.02,10,88,986
"2021-12-27T14:47:06+00:00",1640616426,"2021-12-27T14:47:06+0000",10,83,81.81,0,21.29,7.13,7.13,10.27,10,89,986
"2021-12-27T14:48:06+00:00",1640616486,"2021-12-27T14:48:06+0000",10,83,81.15,0,17.71,7.13,7.29,12.47,10,88,986
"2021-12-27T14:49:06+00:00",1640616546,"2021-12-27T14:49:06+0000",10,83,82.03,0,24.28,6.41,6.41,10.82,10,88,986
"2021-12-27T14:50:06+00:00",1640616606,"2021-12-27T14:50:06+0000",10,83,81.21,0,28.26,6.41,6.41,11.37,10,88,986
"2021-12-27T14:51:06+00:00",1640616666,"2021-12-27T14:51:06+0000",10,83,80.76,0,18.13,7.13,7.13,11.37,10,88,986
"2021-12-27T14:52:06+00:00",1640616726,"2021-12-27T14:52:06+0000",10,83,83.43,0,13.21,7.84,7.84,11.92,10,88,986
"2021-12-27T14:53:06+00:00",1640616786,"2021-12-27T14:53:06+0000",10,83,82.1,0,26.92,7.13,7.13,10.27,10,88,986
"2021-12-27T14:54:06+00:00",1640616846,"2021-12-27T14:54:06+0000",10,83,81.65,0,13.51,5.7,5.92,11.37,10,88,986
"2021-12-27T14:55:06+00:00",1640616906,"2021-12-27T14:55:06+0000",10,83,80.31,0,18.88,5.7,5.7,10.82,10,88,986
"2021-12-27T14:56:06+00:00",1640616966,"2021-12-27T14:56:06+0000",10,83,81.42,0,19.32,5.7,5.7,9.72,10,88,986
"2021-12-27T14:57:06+00:00",1640617026,"2021-12-27T14:57:06+0000",10,83,80.76,0,23.49,6.41,6.41,12.46,10,88,986
"2021-12-27T14:58:06+00:00",1640617086,"2021-12-27T14:58:06+0000",10,83,81.64,0,18.43,7.13,7.13,11.37,10,88,986
"2021-12-27T14:59:06+00:00",1640617146,"2021-12-27T14:59:06+0000",10,83,82.75,0,17.53,5.7,5.9,10.82,10,88,986
"2021-12-27T15:00:06+00:00",1640617206,"2021-12-27T15:00:06+0000",10,83,84.3,0,20.66,6.41,6.41,11.37,10,88,986
"2021-12-27T15:01:06+00:00",1640617266,"2021-12-27T15:01:06+0000",10,83,82.31,0,17.68,6.41,6.41,11.37,10,88,986
"2021-12-27T15:02:06+00:00",1640617326,"2021-12-27T15:02:06+0000",10,83,82.97,0,20.37,6.41,6.41,10.27,10,88,986
"2021-12-27T15:03:06+00:00",1640617386,"2021-12-27T15:03:06+0000",10,83,82.75,0,22.6,9.26,9.26,12.46,10,88,986
"2021-12-27T15:04:06+00:00",1640617446,"2021-12-27T15:04:06+0000",10,83,85.41,0,23.05,7.13,7.13,11.37,10,88,986
"2021-12-27T15:05:06+00:00",1640617506,"2021-12-27T15:05:06+0000",10,83,84.53,0,17.39,5.7,5.7,10.82,10,88,986
"2021-12-27T15:06:06+00:00",1640617566,"2021-12-27T15:06:06+0000",10,83,81.42,0,23.05,7.13,7.13,13.01,10,88,986
"2021-12-27T15:07:06+00:00",1640617626,"2021-12-27T15:07:06+0000",10,83,82.53,0,21.86,5.7,5.7,10.27,10,88,986
"2021-12-27T15:08:06+00:00",1640617686,"2021-12-27T15:08:06+0000",10,83,82.31,0,21.26,6.41,6.41,11.37,10,88,986
"2021-12-27T15:09:06+00:00",1640617746,"2021-12-27T15:09:06+0000",10,83,81.64,0,28.11,6.41,6.41,12.46,10,88,985.9
"2021-12-27T15:10:06+00:00",1640617806,"2021-12-27T15:10:06+0000",10,83,82.53,0,31.39,6.41,6.41,10.82,10,88,985.9
"2021-12-27T15:11:06+00:00",1640617866,"2021-12-27T15:11:06+0000",10,83,82.53,0,19.77,6.41,6.41,10.27,10,88,985.9
"2021-12-27T15:12:06+00:00",1640617926,"2021-12-27T15:12:06+0000",10,83,83.63,0,17.83,7.13,7.13,11.36,10,88,985.9
"2021-12-27T15:13:06+00:00",1640617986,"2021-12-27T15:13:06+0000",10,83,86.95,0,26.62,7.84,7.84,13.55,10,88,985.8
"2021-12-27T15:14:06+00:00",1640618046,"2021-12-27T15:14:06+0000",10,83,84.96,0,23.79,6.41,6.41,11.36,10,88,985.8
"2021-12-27T15:15:06+00:00",1640618106,"2021-12-27T15:15:06+0000",10,83,82.96,0,26.77,6.41,6.41,12.46,10,88,985.8
"2021-12-27T15:16:06+00:00",1640618166,"2021-12-27T15:16:06+0000",10,83,82.52,0,5.76,5.7,5.7,9.72,10,88,985.7
"2021-12-27T15:17:06+00:00",1640618226,"2021-12-27T15:17:06+0000",10,83,82.74,0,15.6,5.7,5.7,10.82,10,88,985.7
"2021-12-27T15:19:26+00:00",1640618366,"2021-12-27T15:19:26+0000",10,83,82.96,0,16.94,5.7,5.7,10.82,10,88,985.7
"2021-12-27T15:20:26+00:00",1640618426,"2021-12-27T15:20:26+0000",10,83,80.74,0,15.45,6.41,6.41,10.82,10,88,985.6
"2021-12-27T15:21:26+00:00",1640618486,"2021-12-27T15:21:26+0000",10,83,80.52,0,12.77,5.7,5.7,9.17,10,88,985.6
"2021-12-27T15:22:26+00:00",1640618546,"2021-12-27T15:22:26+0000",10,83,80.3,0,15.9,5.7,5.7,9.72,10,88,985.6
"2021-12-27T15:23:26+00:00",1640618606,"2021-12-27T15:23:26+0000",10,83,82.96,0,15.75,4.99,5.43,10.82,10,87,985.6
"2021-12-27T15:24:26+00:00",1640618666,"2021-12-27T15:24:26+0000",10,83,84.3,0,19.32,4.99,4.99,9.72,10,88,985.6
"2021-12-27T15:25:26+00:00",1640618726,"2021-12-27T15:25:26+0000",10,83,81.2,0,19.47,4.99,4.99,10.82,10,87,985.5
"2021-12-27T15:26:26+00:00",1640618786,"2021-12-27T15:26:26+0000",10,83,77,0,18.28,4.28,4.28,9.18,10,87,985.5
"2021-12-27T15:27:26+00:00",1640618846,"2021-12-27T15:27:26+0000",10,83,77.44,0,19.77,4.28,4.28,7.53,10,87,985.5
"2021-12-27T15:28:26+00:00",1640618906,"2021-12-27T15:28:26+0000",10,83,79.21,0,17.68,4.28,4.28,8.08,10,87,985.5
"2021-12-27T15:29:26+00:00",1640618966,"2021-12-27T15:29:26+0000",10,83,77.67,0,15.9,4.28,4.28,8.63,10,87,985.4
"2021-12-27T15:30:26+00:00",1640619026,"2021-12-27T15:30:26+0000",10,83,75.68,0,18.58,3.56,3.64,8.08,10,87,985.4
"2021-12-27T15:31:26+00:00",1640619086,"2021-12-27T15:31:26+0000",10,83,76.79,0,25.43,4.28,4.56,9.18,10,87,985.4
"2021-12-27T15:32:26+00:00",1640619146,"2021-12-27T15:32:26+0000",10,83,74.35,0,19.02,3.56,3.64,7.53,10,87,985.4
"2021-12-27T15:33:26+00:00",1640619206,"2021-12-27T15:33:26+0000",10,83,75.45,0,18.88,3.56,3.63,8.08,10,87,985.4
"2021-12-27T15:34:26+00:00",1640619266,"2021-12-27T15:34:26+0000",10,83,76.55,0,15.3,3.56,3.63,7.53,10,87,985.4
"2021-12-27T15:35:26+00:00",1640619326,"2021-12-27T15:35:26+0000",10,83,77.23,0,17.24,3.56,3.56,8.08,10,87,985.4
"2021-12-27T15:36:26+00:00",1640619386,"2021-12-27T15:36:26+0000",10,83,76.58,0,2.63,3.56,3.66,8.08,10,87,985.4
"2021-12-27T15:37:26+00:00",1640619446,"2021-12-27T15:37:26+0000",10,83,75.69,0,9.94,3.56,3.56,7.53,10,87,985.3
"2021-12-27T15:38:26+00:00",1640619506,"2021-12-27T15:38:26+0000",10,83,76.8,0,25.43,3.56,3.66,7.53,10,87,985.3
"2021-12-27T15:39:26+00:00",1640619566,"2021-12-27T15:39:26+0000",10,83,76.81,0,15.6,3.56,3.67,7.53,10,87,985.3
"2021-12-27T15:40:26+00:00",1640619626,"2021-12-27T15:40:26+0000",10,83,75.25,0,13.66,3.56,3.66,7.53,10,87,985.3
"2021-12-27T15:41:26+00:00",1640619686,"2021-12-27T15:41:26+0000",10,83,74.81,0,12.77,2.85,3.21,7.53,10,87,985.3
"2021-12-27T15:42:26+00:00",1640619746,"2021-12-27T15:42:26+0000",10,83,75.26,0,21.56,3.56,3.67,8.08,10,87,985.3
"2021-12-27T15:43:26+00:00",1640619806,"2021-12-27T15:43:26+0000",10,83,75.7,0,13.06,2.85,2.85,6.43,10,87,985.3
"2021-12-27T15:44:26+00:00",1640619866,"2021-12-27T15:44:26+0000",10,83,75.71,0,9.19,3.56,3.56,6.98,10,87,985.3
"2021-12-27T15:45:26+00:00",1640619926,"2021-12-27T15:45:26+0000",10,83,74.59,0,16.34,3.56,3.56,7.53,10,87,985.2
"2021-12-27T15:46:26+00:00",1640619986,"2021-12-27T15:46:26+0000",10,83,75.05,0,16.79,4.28,4.28,8.08,10,87,985.2
"2021-12-27T15:47:26+00:00",1640620046,"2021-12-27T15:47:26+0000",10,83,74.16,0,20.96,2.85,2.85,6.98,10,87,985.2
"2021-12-27T15:48:26+00:00",1640620106,"2021-12-27T15:48:26+0000",10,83,77.77,0,29.99,3.56,3.56,6.98,10,87,985.2
"2021-12-27T15:49:26+00:00",1640620166,"2021-12-27T15:49:26+0000",10,83,74.67,0,8.6,4.28,4.28,7.53,10,87,985.2
"2021-12-27T15:50:26+00:00",1640620226,"2021-12-27T15:50:26+0000",10,83,75.77,0,24.2,3.56,3.67,7.53,10,87,985.2
"2021-12-27T15:51:26+00:00",1640620286,"2021-12-27T15:51:26+0000",10,83,76.66,0,18.7,3.56,3.69,8.08,10,87,985.2
"2021-12-27T15:52:26+00:00",1640620346,"2021-12-27T15:52:26+0000",10,83,75.1,0,0.58,3.56,3.67,7.53,10,87,985.2
"2021-12-27T15:53:26+00:00",1640620406,"2021-12-27T15:53:26+0000",10,83,76,0,19.44,3.56,4.15,8.63,10,87,985.2
"2021-12-27T15:54:26+00:00",1640620466,"2021-12-27T15:54:26+0000",10,83,74.22,0,16.77,2.85,2.85,6.98,10,87,985.2
"2021-12-27T15:55:26+00:00",1640620526,"2021-12-27T15:55:26+0000",10,83,76.22,0,14.69,3.56,3.56,7.53,10,87,985.2
"2021-12-27T15:56:26+00:00",1640620586,"2021-12-27T15:56:26+0000",10,83,75.56,0,10.83,3.56,3.56,6.43,10,87,985.2
"2021-12-27T15:57:26+00:00",1640620646,"2021-12-27T15:57:26+0000",10,83,75.11,0,18.55,3.56,3.69,7.53,10,87,985.2
"2021-12-27T15:58:26+00:00",1640620706,"2021-12-27T15:58:26+0000",10,83,78.43,0,18.4,2.85,3.21,6.98,10,87,985.1
"2021-12-27T15:59:26+00:00",1640620766,"2021-12-27T15:59:26+0000",10,83,78.19,0,28.35,3.56,3.66,7.53,10,87,985.1
"2021-12-27T16:00:26+00:00",1640620826,"2021-12-27T16:00:26+0000",10,83,77.97,0,21.97,3.56,3.66,7.53,10,87,985.1
"2021-12-27T16:01:26+00:00",1640620886,"2021-12-27T16:01:26+0000",10,83,75.31,0,2.22,3.56,3.66,7.53,10,87,985.1
"2021-12-27T16:02:26+00:00",1640620946,"2021-12-27T16:02:26+0000",10,83,75.09,0,16.33,4.28,4.28,7.53,10,87,985.1
"2021-12-27T16:03:26+00:00",1640621006,"2021-12-27T16:03:26+0000",10,83,75.53,0,13.06,2.85,2.85,8.08,10,87,985.1
"2021-12-27T16:04:26+00:00",1640621066,"2021-12-27T16:04:26+0000",10,83,74.44,0,28.8,4.28,4.28,8.08,10,87,985.1
"2021-12-27T16:05:26+00:00",1640621126,"2021-12-27T16:05:26+0000",10,83,75.32,0,6.52,3.56,3.56,6.43,10,87,985
"2021-12-27T16:06:26+00:00",1640621186,"2021-12-27T16:06:26+0000",10,83,76.21,0,13.8,4.28,4.28,7.53,10,87,985
"2021-12-27T16:07:26+00:00",1640621246,"2021-12-27T16:07:26+0000",10,83,76.87,0,17.51,3.56,3.56,7.53,10,87,985
"2021-12-27T16:08:26+00:00",1640621306,"2021-12-27T16:08:26+0000",10,83,76.21,0,20.19,4.28,4.28,8.08,10,87,985
"2021-12-27T16:09:26+00:00",1640621366,"2021-12-27T16:09:26+0000",10,83,75.99,0,18.85,4.28,4.28,8.63,10,87,985
"2021-12-27T16:10:26+00:00",1640621426,"2021-12-27T16:10:26+0000",10,83,75.54,0,19.15,3.56,3.67,7.53,10,87,984.9
"2021-12-27T16:11:26+00:00",1640621486,"2021-12-27T16:11:26+0000",10,83,74.88,0,16.47,3.56,4.13,8.08,10,87,984.9
"2021-12-27T16:12:26+00:00",1640621546,"2021-12-27T16:12:26+0000",10,83,75.53,0,7.27,4.28,4.28,8.08,10,87,984.9
"2021-12-27T16:14:56+00:00",1640621696,"2021-12-27T16:14:56+0000",10,83,73.54,0,20.19,2.85,2.85,6.98,10,87,984.9
"2021-12-27T16:15:56+00:00",1640621756,"2021-12-27T16:15:56+0000",10,83,72.65,0,22.56,4.28,4.28,8.08,10,87,984.9
"2021-12-27T16:16:56+00:00",1640621816,"2021-12-27T16:16:56+0000",10,83,72.43,0,20.19,2.85,3.2,6.98,10,87,984.9
"2021-12-27T16:17:56+00:00",1640621876,"2021-12-27T16:17:56+0000",10,83,72.87,0,10.68,3.56,3.66,8.08,10,87,984.9
"2021-12-27T16:18:56+00:00",1640621936,"2021-12-27T16:18:56+0000",10,83,73.97,0,27.46,3.56,3.64,7.53,10,87,984.9
"2021-12-27T16:19:56+00:00",1640621996,"2021-12-27T16:19:56+0000",10,83,73.75,0,21.67,2.85,2.85,6.43,10,87,984.9
"2021-12-27T16:20:56+00:00",1640622056,"2021-12-27T16:20:56+0000",10,83,79.07,0,31.77,4.99,5.02,9.18,10,87,984.9
"2021-12-27T16:21:56+00:00",1640622116,"2021-12-27T16:21:56+0000",10,83,74.86,0,17.07,7.84,7.84,11.92,10,87,984.8
"2021-12-27T16:22:56+00:00",1640622176,"2021-12-27T16:22:56+0000",10,83,75.52,0,22.86,3.56,3.64,8.63,10,87,984.8
"2021-12-27T16:23:56+00:00",1640622236,"2021-12-27T16:23:56+0000",10,83,73.97,0,10.53,2.85,3.19,6.98,10,87,984.8
"2021-12-27T16:24:56+00:00",1640622296,"2021-12-27T16:24:56+0000",10,83,73.53,0,5.93,2.85,3.19,6.98,10,87,984.7
"2021-12-27T16:25:56+00:00",1640622356,"2021-12-27T16:25:56+0000",10,83,72.42,0,14.54,2.85,2.85,5.88,10,87,984.7
"2021-12-27T16:26:56+00:00",1640622416,"2021-12-27T16:26:56+0000",10,83,72.64,0,6.38,2.85,3.19,6.98,10,87,984.7
"2021-12-27T16:27:56+00:00",1640622476,"2021-12-27T16:27:56+0000",10,83,73.08,0,9.2,2.85,2.85,5.88,10,87,984.7
"2021-12-27T16:28:56+00:00",1640622536,"2021-12-27T16:28:56+0000",10,83,76.19,0,12.91,2.85,2.85,6.43,10,87,984.7
"2021-12-27T16:29:56+00:00",1640622596,"2021-12-27T16:29:56+0000",10,83,72.64,0,14.99,4.28,4.28,9.18,10,87,984.7
"2021-12-27T16:30:56+00:00",1640622656,"2021-12-27T16:30:56+0000",10,83,72.18,0,15.88,4.28,4.28,8.08,10,87,984.7
"2021-12-27T16:31:56+00:00",1640622716,"2021-12-27T16:31:56+0000",10,83,73.75,0,16.62,3.56,3.64,7.53,10,87,984.7
"2021-12-27T16:32:56+00:00",1640622776,"2021-12-27T16:32:56+0000",10,83,75.08,0,17.36,2.85,3.19,6.98,10,87,984.7
"2021-12-27T16:33:56+00:00",1640622836,"2021-12-27T16:33:56+0000",10,83,73.08,0,5.04,2.14,2.14,5.88,10,87,984.7
"2021-12-27T16:34:56+00:00",1640622896,"2021-12-27T16:34:56+0000",10,83,73.53,0,0,2.85,2.85,5.88,10,87,984.7
"2021-12-27T16:35:56+00:00",1640622956,"2021-12-27T16:35:56+0000",10,83,74.41,0,5.78,3.56,3.56,7.53,10,87,984.7
"2021-12-27T16:36:56+00:00",1640623016,"2021-12-27T16:36:56+0000",10,83,80.4,0,14.84,3.56,3.64,8.63,10,87,984.7
"2021-12-27T16:37:56+00:00",1640623076,"2021-12-27T16:37:56+0000",10,83,78.61,0,23.01,3.56,3.63,8.08,10,87,984.7
"2021-12-27T16:38:56+00:00",1640623136,"2021-12-27T16:38:56+0000",10,83,76.85,0,13.5,3.56,3.64,8.63,10,87,984.7
"2021-12-27T16:39:56+00:00",1640623196,"2021-12-27T16:39:56+0000",10,83,78.61,0,23.45,2.85,2.85,6.44,10,87,984.7
"2021-12-27T16:40:56+00:00",1640623256,"2021-12-27T16:40:56+0000",10,83,74.18,0,8.45,4.28,4.28,7.53,10,87,984.6
"2021-12-27T16:41:56+00:00",1640623316,"2021-12-27T16:41:56+0000",10,83,72.85,0,13.5,2.14,2.26,5.89,10,87,984.6
"2021-12-27T16:42:56+00:00",1640623376,"2021-12-27T16:42:56+0000",10,83,73.51,0,13.5,2.85,3.17,6.98,10,87,984.6
"2021-12-27T16:43:56+00:00",1640623436,"2021-12-27T16:43:56+0000",10,83,72.18,0,16.03,2.85,2.85,6.44,10,87,984.6
"2021-12-27T16:44:56+00:00",1640623496,"2021-12-27T16:44:56+0000",10,83,72.64,0,7.42,3.56,3.56,7.53,10,87,984.7
"2021-12-27T16:45:56+00:00",1640623556,"2021-12-27T16:45:56+0000",10,83,73.96,0,19.74,4.28,4.28,8.08,10,87,984.7
"2021-12-27T16:46:56+00:00",1640623616,"2021-12-27T16:46:56+0000",10,83,71.08,0,10.98,3.56,3.63,8.63,10,87,984.7
"2021-12-27T16:47:56+00:00",1640623676,"2021-12-27T16:47:56+0000",10,83,71.73,0,12.32,2.85,2.85,6.98,10,87,984.6
"2021-12-27T16:48:56+00:00",1640623736,"2021-12-27T16:48:56+0000",10,83,71.51,0,24.2,2.85,2.85,6.44,10,87,984.6
"2021-12-27T16:49:56+00:00",1640623796,"2021-12-27T16:49:56+0000",10,83,73.06,0,21.82,3.56,3.61,7.53,10,87,984.7
"2021-12-27T16:50:56+00:00",1640623856,"2021-12-27T16:50:56+0000",10,83,70.84,0,14.1,3.56,3.56,6.98,10,87,984.6
"2021-12-27T16:51:56+00:00",1640623916,"2021-12-27T16:51:56+0000",10,83,77.27,0,15.88,4.28,4.28,7.53,10,87,984.6
"2021-12-27T16:52:56+00:00",1640623976,"2021-12-27T16:52:56+0000",10,83,72.84,0,23.6,2.85,2.85,6.44,10,87,984.6
"2021-12-27T16:53:56+00:00",1640624036,"2021-12-27T16:53:56+0000",10,83,72.18,0,24.94,2.85,3.17,7.53,10,87,984.6
"2021-12-27T16:54:56+00:00",1640624096,"2021-12-27T16:54:56+0000",10,83,71.96,0,12.46,2.85,2.85,5.89,10,87,984.6
"2021-12-27T16:55:56+00:00",1640624156,"2021-12-27T16:55:56+0000",10,83,71.74,0,10.09,2.14,2.26,5.89,10,87,984.6
"2021-12-27T16:56:56+00:00",1640624216,"2021-12-27T16:56:56+0000",10,83,71.52,0,7.71,2.85,2.85,6.44,10,87,984.6
"2021-12-27T16:57:56+00:00",1640624276,"2021-12-27T16:57:56+0000",10,83,70.41,0,5.78,2.14,2.14,5.34,10,87,984.6
"2021-12-27T16:58:56+00:00",1640624336,"2021-12-27T16:58:56+0000",10,83,70.63,0,16.18,2.14,2.26,5.89,10,87,984.5
"2021-12-27T16:59:56+00:00",1640624396,"2021-12-27T16:59:56+0000",10,83,72.18,0,1.03,2.14,2.71,6.98,10,87,984.5
"2021-12-27T17:00:56+00:00",1640624456,"2021-12-27T17:00:56+0000",10,83,71.91,0,15,1.43,1.81,5.88,10,87,984.5
"2021-12-27T17:01:56+00:00",1640624516,"2021-12-27T17:01:56+0000",10,83,70.64,0,15.43,2.85,3.19,7.53,10,87,984.5
"2021-12-27T17:02:56+00:00",1640624576,"2021-12-27T17:02:56+0000",10,83,71.31,0,13.8,2.85,2.85,6.43,10,87,984.5
"2021-12-27T17:03:56+00:00",1640624636,"2021-12-27T17:03:56+0000",10,83,69.91,0,8,2.85,3.19,7.53,10,87,984.5
"2021-12-27T17:04:56+00:00",1640624696,"2021-12-27T17:04:56+0000",10,83,72.64,0,24.49,2.14,2.73,6.43,10,87,984.5
"2021-12-27T17:05:56+00:00",1640624756,"2021-12-27T17:05:56+0000",10,83,70.36,0,11.57,2.85,2.85,6.98,10,87,984.6
"2021-12-27T17:06:56+00:00",1640624816,"2021-12-27T17:06:56+0000",10,83,69.26,0,2.93,2.85,2.85,5.88,10,87,984.6
"2021-12-27T17:07:56+00:00",1640624876,"2021-12-27T17:07:56+0000",10,83,69.48,0,10.23,2.85,2.85,6.43,10,87,984.6
"2021-12-27T17:10:11+00:00",1640625011,"2021-12-27T17:10:11+0000",10,83,70.43,0,10.98,0.71,1.37,4.78,10,87,984.6
"2021-12-27T17:11:11+00:00",1640625071,"2021-12-27T17:11:11+0000",10,83,69.92,0,12.17,3.56,3.56,6.98,10,87,984.5
"2021-12-27T17:12:11+00:00",1640625131,"2021-12-27T17:12:11+0000",10,83,74.14,0,23.94,2.85,2.85,6.43,10,87,984.6
"2021-12-27T17:13:11+00:00",1640625191,"2021-12-27T17:13:11+0000",10,83,69.92,0,15,4.99,4.99,8.08,10,87,984.6
"2021-12-27T17:14:11+00:00",1640625251,"2021-12-27T17:14:11+0000",10,83,69.04,0,8.45,2.85,2.85,6.43,10,87,984.6
"2021-12-27T17:15:11+00:00",1640625311,"2021-12-27T17:15:11+0000",10,83,69.48,0,7.85,2.14,2.28,5.88,10,87,984.6
"2021-12-27T17:16:11+00:00",1640625371,"2021-12-27T17:16:11+0000",10,83,71.27,0,12.92,3.56,3.56,6.98,10,87,984.6
"2021-12-27T17:17:11+00:00",1640625431,"2021-12-27T17:17:11+0000",10,83,78.79,0,19.47,4.28,4.28,7.53,10,87,984.6
"2021-12-27T17:18:11+00:00",1640625491,"2021-12-27T17:18:11+0000",10,83,73.69,0,11.28,2.85,2.85,6.43,10,87,984.6
"2021-12-27T17:19:11+00:00",1640625551,"2021-12-27T17:19:11+0000",10,83,73.67,0,17.53,2.14,2.26,5.89,10,87,984.6
